One,Two,Three,Four,Key
44.78029294,305.7272727,3363,26.904,y
44.79360852,305.8181818,3364,26.912,u
44.8069241,305.9090909,3365,26.92,i
44.82023968,306,3366,26.928,o
44.83355526,306.0909091,3367,26.936,p
44.84687084,306.1818182,3368,26.944,a
44.86018642,306.2727273,3369,26.952,s
44.873502,306.3636364,3370,26.96,d
44.88681758,306.4545455,3371,26.968,f
44.90013316,306.5454545,3372,26.976,g
44.91344874,306.6363636,3373,26.984,h
44.92676431,306.7272727,3374,26.992,j
44.94007989,306.8181818,3375,27,k
44.95339547,306.9090909,3376,27.008,l
44.96671105,307,3377,27.016,z
44.98002663,307.0909091,3378,27.024,x
44.99334221,307.1818182,3379,27.032,c
45.00665779,307.2727273,3380,27.04,v
45.01997337,307.3636364,3381,27.048,b
45.03328895,307.4545455,3382,27.056,n
45.04660453,307.5454545,3383,27.064,m
45.05992011,307.6363636,3384,27.072,j
45.07323569,307.7272727,3385,27.08,k
45.08655126,307.8181818,3386,27.088,l
45.09986684,307.9090909,3387,27.096,z
45.11318242,308,3388,27.104,f
45.126498,308.0909091,3389,27.112,g
45.13981358,308.1818182,3390,27.12,v
45.15312916,308.2727273,3391,27.128,b
45.16644474,308.3636364,3392,27.136,n
45.17976032,308.4545455,3393,27.144,m
45.1930759,308.5454545,3394,27.152,a
45.20639148,308.6363636,3395,27.16,b
45.21970706,308.7272727,3396,27.168,f
45.23302264,308.8181818,3397,27.176,q
45.24633822,308.9090909,3398,27.184,w
45.25965379,309,3399,27.192,e
45.27296937,309.0909091,3400,27.2,r
45.28628495,309.1818182,3401,27.208,t
45.29960053,309.2727273,3402,27.216,y
45.31291611,309.3636364,3403,27.224,u
45.32623169,309.4545455,3404,27.232,i
45.33954727,309.5454545,3405,27.24,o
45.35286285,309.6363636,3406,27.248,p
45.36617843,309.7272727,3407,27.256,a
45.37949401,309.8181818,3408,27.264,s
45.39280959,309.9090909,3409,27.272,d
45.40612517,310,3410,27.28,f
45.41944075,310.0909091,3411,27.288,g
45.43275632,310.1818182,3412,27.296,h
45.4460719,310.2727273,3413,27.304,j
45.45938748,310.3636364,3414,27.312,k
45.47270306,310.4545455,3415,27.32,l
45.48601864,310.5454545,3416,27.328,z
45.49933422,310.6363636,3417,27.336,x
45.5126498,310.7272727,3418,27.344,c
45.52596538,310.8181818,3419,27.352,v
45.53928096,310.9090909,3420,27.36,b
45.55259654,311,3421,27.368,n
45.56591212,311.0909091,3422,27.376,m
45.5792277,311.1818182,3423,27.384,j
45.59254328,311.2727273,3424,27.392,k
45.60585885,311.3636364,3425,27.4,l
45.61917443,311.4545455,3426,27.408,z
45.63249001,311.5454545,3427,27.416,f
45.64580559,311.6363636,3428,27.424,g
45.65912117,311.7272727,3429,27.432,v
45.67243675,311.8181818,3430,27.44,b
45.68575233,311.9090909,3431,27.448,n
45.69906791,312,3432,27.456,m
45.71238349,312.0909091,3433,27.464,a
45.72569907,312.1818182,3434,27.472,b
45.73901465,312.2727273,3435,27.48,f
45.75233023,312.3636364,3436,27.488,q
45.76564581,312.4545455,3437,27.496,w
45.77896138,312.5454545,3438,27.504,e
45.79227696,312.6363636,3439,27.512,r
45.80559254,312.7272727,3440,27.52,t
45.81890812,312.8181818,3441,27.528,y
45.8322237,312.9090909,3442,27.536,u
45.84553928,313,3443,27.544,i
45.85885486,313.0909091,3444,27.552,o
45.87217044,313.1818182,3445,27.56,p
45.88548602,313.2727273,3446,27.568,a
45.8988016,313.3636364,3447,27.576,s
45.91211718,313.4545455,3448,27.584,d
45.92543276,313.5454545,3449,27.592,f
45.93874834,313.6363636,3450,27.6,g
45.95206391,313.7272727,3451,27.608,h
45.96537949,313.8181818,3452,27.616,j
45.97869507,313.9090909,3453,27.624,k
45.99201065,314,3454,27.632,l
46.00532623,314.0909091,3455,27.64,z
46.01864181,314.1818182,3456,27.648,x
46.03195739,314.2727273,3457,27.656,c
46.04527297,314.3636364,3458,27.664,v
46.05858855,314.4545455,3459,27.672,b
46.07190413,314.5454545,3460,27.68,n
46.08521971,314.6363636,3461,27.688,m
46.09853529,314.7272727,3462,27.696,j
46.11185087,314.8181818,3463,27.704,k
46.12516644,314.9090909,3464,27.712,l
46.13848202,315,3465,27.72,z
46.1517976,315.0909091,3466,27.728,f
46.16511318,315.1818182,3467,27.736,g
46.17842876,315.2727273,3468,27.744,v
46.19174434,315.3636364,3469,27.752,b
46.20505992,315.4545455,3470,27.76,n
46.2183755,315.5454545,3471,27.768,m
46.23169108,315.6363636,3472,27.776,a
46.24500666,315.7272727,3473,27.784,b
46.25832224,315.8181818,3474,27.792,f
46.27163782,315.9090909,3475,27.8,q
46.2849534,316,3476,27.808,w
46.29826897,316.0909091,3477,27.816,e
46.31158455,316.1818182,3478,27.824,r
46.32490013,316.2727273,3479,27.832,t
46.33821571,316.3636364,3480,27.84,y
46.35153129,316.4545455,3481,27.848,u
46.36484687,316.5454545,3482,27.856,i
46.37816245,316.6363636,3483,27.864,o
46.39147803,316.7272727,3484,27.872,p
46.40479361,316.8181818,3485,27.88,a
46.41810919,316.9090909,3486,27.888,s
46.43142477,317,3487,27.896,d
46.44474035,317.0909091,3488,27.904,f
46.45805593,317.1818182,3489,27.912,g
46.4713715,317.2727273,3490,27.92,h
46.48468708,317.3636364,3491,27.928,j
46.49800266,317.4545455,3492,27.936,k
46.51131824,317.5454545,3493,27.944,l
46.52463382,317.6363636,3494,27.952,z
46.5379494,317.7272727,3495,27.96,x
46.55126498,317.8181818,3496,27.968,c
46.56458056,317.9090909,3497,27.976,v
46.57789614,318,3498,27.984,b
46.59121172,318.0909091,3499,27.992,n
46.6045273,318.1818182,3500,28,m
46.61784288,318.2727273,3501,28.008,j
46.63115846,318.3636364,3502,28.016,k
46.64447403,318.4545455,3503,28.024,l
46.65778961,318.5454545,3504,28.032,z
46.67110519,318.6363636,3505,28.04,f
46.68442077,318.7272727,3506,28.048,g
46.69773635,318.8181818,3507,28.056,v
46.71105193,318.9090909,3508,28.064,b
46.72436751,319,3509,28.072,n
46.73768309,319.0909091,3510,28.08,m
46.75099867,319.1818182,3511,28.088,a
46.76431425,319.2727273,3512,28.096,b
46.77762983,319.3636364,3513,28.104,f
46.79094541,319.4545455,3514,28.112,q
46.80426099,319.5454545,3515,28.12,w
46.81757656,319.6363636,3516,28.128,e
46.83089214,319.7272727,3517,28.136,r
46.84420772,319.8181818,3518,28.144,t
46.8575233,319.9090909,3519,28.152,y
46.87083888,320,3520,28.16,u
46.88415446,320.0909091,3521,28.168,i
46.89747004,320.1818182,3522,28.176,o
46.91078562,320.2727273,3523,28.184,p
46.9241012,320.3636364,3524,28.192,a
46.93741678,320.4545455,3525,28.2,s
46.95073236,320.5454545,3526,28.208,d
46.96404794,320.6363636,3527,28.216,f
46.97736352,320.7272727,3528,28.224,g
46.99067909,320.8181818,3529,28.232,h
47.00399467,320.9090909,3530,28.24,j
47.01731025,321,3531,28.248,k
47.03062583,321.0909091,3532,28.256,l
47.04394141,321.1818182,3533,28.264,z
47.05725699,321.2727273,3534,28.272,x
47.07057257,321.3636364,3535,28.28,c
47.08388815,321.4545455,3536,28.288,v
47.09720373,321.5454545,3537,28.296,b
47.11051931,321.6363636,3538,28.304,n
47.12383489,321.7272727,3539,28.312,m
47.13715047,321.8181818,3540,28.32,j
47.15046605,321.9090909,3541,28.328,k
47.16378162,322,3542,28.336,l
47.1770972,322.0909091,3543,28.344,z
47.19041278,322.1818182,3544,28.352,f
47.20372836,322.2727273,3545,28.36,g
47.21704394,322.3636364,3546,28.368,v
47.23035952,322.4545455,3547,28.376,b
47.2436751,322.5454545,3548,28.384,n
47.25699068,322.6363636,3549,28.392,m
47.27030626,322.7272727,3550,28.4,a
47.28362184,322.8181818,3551,28.408,b
47.29693742,322.9090909,3552,28.416,f
47.310253,323,3553,28.424,q
47.32356858,323.0909091,3554,28.432,w
47.33688415,323.1818182,3555,28.44,e
47.35019973,323.2727273,3556,28.448,r
47.36351531,323.3636364,3557,28.456,t
47.37683089,323.4545455,3558,28.464,y
47.39014647,323.5454545,3559,28.472,u
47.40346205,323.6363636,3560,28.48,i
47.41677763,323.7272727,3561,28.488,o
47.43009321,323.8181818,3562,28.496,p
47.44340879,323.9090909,3563,28.504,a
47.45672437,324,3564,28.512,s
47.47003995,324.0909091,3565,28.52,d
47.48335553,324.1818182,3566,28.528,f
47.49667111,324.2727273,3567,28.536,g
47.50998668,324.3636364,3568,28.544,h
47.52330226,324.4545455,3569,28.552,j
47.53661784,324.5454545,3570,28.56,k
47.54993342,324.6363636,3571,28.568,l
47.563249,324.7272727,3572,28.576,z
47.57656458,324.8181818,3573,28.584,x
47.58988016,324.9090909,3574,28.592,c
47.60319574,325,3575,28.6,v
47.61651132,325.0909091,3576,28.608,b
47.6298269,325.1818182,3577,28.616,n
47.64314248,325.2727273,3578,28.624,m
47.65645806,325.3636364,3579,28.632,j
47.66977364,325.4545455,3580,28.64,k
47.68308921,325.5454545,3581,28.648,l
47.69640479,325.6363636,3582,28.656,z
47.70972037,325.7272727,3583,28.664,f
47.72303595,325.8181818,3584,28.672,g
47.73635153,325.9090909,3585,28.68,v
47.74966711,326,3586,28.688,b
47.76298269,326.0909091,3587,28.696,n
47.77629827,326.1818182,3588,28.704,m
47.78961385,326.2727273,3589,28.712,a
47.80292943,326.3636364,3590,28.72,b
47.81624501,326.4545455,3591,28.728,f
47.82956059,326.5454545,3592,28.736,q
47.84287617,326.6363636,3593,28.744,w
47.85619174,326.7272727,3594,28.752,e
47.86950732,326.8181818,3595,28.76,r
47.8828229,326.9090909,3596,28.768,t
47.89613848,327,3597,28.776,y
47.90945406,327.0909091,3598,28.784,u
47.92276964,327.1818182,3599,28.792,i
47.93608522,327.2727273,3600,28.8,o
47.9494008,327.3636364,3601,28.808,p
47.96271638,327.4545455,3602,28.816,a
47.97603196,327.5454545,3603,28.824,s
47.98934754,327.6363636,3604,28.832,d
48.00266312,327.7272727,3605,28.84,f
48.0159787,327.8181818,3606,28.848,g
48.02929427,327.9090909,3607,28.856,h
48.04260985,328,3608,28.864,j
48.05592543,328.0909091,3609,28.872,k
48.06924101,328.1818182,3610,28.88,l
48.08255659,328.2727273,3611,28.888,z
48.09587217,328.3636364,3612,28.896,x
48.10918775,328.4545455,3613,28.904,c
48.12250333,328.5454545,3614,28.912,v
48.13581891,328.6363636,3615,28.92,b
48.14913449,328.7272727,3616,28.928,n
48.16245007,328.8181818,3617,28.936,m
48.17576565,328.9090909,3618,28.944,j
48.18908123,329,3619,28.952,k
48.2023968,329.0909091,3620,28.96,l
48.21571238,329.1818182,3621,28.968,z
48.22902796,329.2727273,3622,28.976,f
48.24234354,329.3636364,3623,28.984,g
48.25565912,329.4545455,3624,28.992,v
48.2689747,329.5454545,3625,29,b
48.28229028,329.6363636,3626,29.008,n
48.29560586,329.7272727,3627,29.016,m
48.30892144,329.8181818,3628,29.024,a
48.32223702,329.9090909,3629,29.032,b
48.3355526,330,3630,29.04,f
48.34886818,330.0909091,3631,29.048,q
48.36218375,330.1818182,3632,29.056,w
48.37549933,330.2727273,3633,29.064,e
48.38881491,330.3636364,3634,29.072,r
48.40213049,330.4545455,3635,29.08,t
48.41544607,330.5454545,3636,29.088,y
48.42876165,330.6363636,3637,29.096,u
48.44207723,330.7272727,3638,29.104,i
48.45539281,330.8181818,3639,29.112,o
48.46870839,330.9090909,3640,29.12,p
48.48202397,331,3641,29.128,a
48.49533955,331.0909091,3642,29.136,s
48.50865513,331.1818182,3643,29.144,d
48.52197071,331.2727273,3644,29.152,f
48.53528628,331.3636364,3645,29.16,g
48.54860186,331.4545455,3646,29.168,h
48.56191744,331.5454545,3647,29.176,j
48.57523302,331.6363636,3648,29.184,k
48.5885486,331.7272727,3649,29.192,l
48.60186418,331.8181818,3650,29.2,z
48.61517976,331.9090909,3651,29.208,x
48.62849534,332,3652,29.216,c
48.64181092,332.0909091,3653,29.224,v
48.6551265,332.1818182,3654,29.232,b
48.66844208,332.2727273,3655,29.24,n
48.68175766,332.3636364,3656,29.248,m
48.69507324,332.4545455,3657,29.256,j
48.70838881,332.5454545,3658,29.264,k
48.72170439,332.6363636,3659,29.272,l
48.73501997,332.7272727,3660,29.28,z
48.74833555,332.8181818,3661,29.288,f
48.76165113,332.9090909,3662,29.296,g
48.77496671,333,3663,29.304,v
48.78828229,333.0909091,3664,29.312,b
48.80159787,333.1818182,3665,29.32,n
48.81491345,333.2727273,3666,29.328,m
48.82822903,333.3636364,3667,29.336,a
48.84154461,333.4545455,3668,29.344,b
48.85486019,333.5454545,3669,29.352,f
48.86817577,333.6363636,3670,29.36,q
48.88149134,333.7272727,3671,29.368,w
48.89480692,333.8181818,3672,29.376,e
48.9081225,333.9090909,3673,29.384,r
48.92143808,334,3674,29.392,t
48.93475366,334.0909091,3675,29.4,y
48.94806924,334.1818182,3676,29.408,u
48.96138482,334.2727273,3677,29.416,i
48.9747004,334.3636364,3678,29.424,o
48.98801598,334.4545455,3679,29.432,p
49.00133156,334.5454545,3680,29.44,a
49.01464714,334.6363636,3681,29.448,s
49.02796272,334.7272727,3682,29.456,d
49.0412783,334.8181818,3683,29.464,f
49.05459387,334.9090909,3684,29.472,g
49.06790945,335,3685,29.48,h
49.08122503,335.0909091,3686,29.488,j
49.09454061,335.1818182,3687,29.496,k
49.10785619,335.2727273,3688,29.504,l
49.12117177,335.3636364,3689,29.512,z
49.13448735,335.4545455,3690,29.52,x
49.14780293,335.5454545,3691,29.528,c
49.16111851,335.6363636,3692,29.536,v
49.17443409,335.7272727,3693,29.544,b
49.18774967,335.8181818,3694,29.552,n
49.20106525,335.9090909,3695,29.56,m
49.21438083,336,3696,29.568,j
49.2276964,336.0909091,3697,29.576,k
49.24101198,336.1818182,3698,29.584,l
49.25432756,336.2727273,3699,29.592,z
49.26764314,336.3636364,3700,29.6,f
49.28095872,336.4545455,3701,29.608,g
49.2942743,336.5454545,3702,29.616,v
49.30758988,336.6363636,3703,29.624,b
49.32090546,336.7272727,3704,29.632,n
49.33422104,336.8181818,3705,29.64,m
49.34753662,336.9090909,3706,29.648,a
49.3608522,337,3707,29.656,b
49.37416778,337.0909091,3708,29.664,f
49.38748336,337.1818182,3709,29.672,q
49.40079893,337.2727273,3710,29.68,w
49.41411451,337.3636364,3711,29.688,e
49.42743009,337.4545455,3712,29.696,r
49.44074567,337.5454545,3713,29.704,t
49.45406125,337.6363636,3714,29.712,y
49.46737683,337.7272727,3715,29.72,u
49.48069241,337.8181818,3716,29.728,i
49.49400799,337.9090909,3717,29.736,o
49.50732357,338,3718,29.744,p
49.52063915,338.0909091,3719,29.752,a
49.53395473,338.1818182,3720,29.76,s
49.54727031,338.2727273,3721,29.768,d
49.56058589,338.3636364,3722,29.776,f
49.57390146,338.4545455,3723,29.784,g
49.58721704,338.5454545,3724,29.792,h
49.60053262,338.6363636,3725,29.8,j
49.6138482,338.7272727,3726,29.808,k
49.62716378,338.8181818,3727,29.816,l
49.64047936,338.9090909,3728,29.824,z
49.65379494,339,3729,29.832,x
49.66711052,339.0909091,3730,29.84,c
49.6804261,339.1818182,3731,29.848,v
49.69374168,339.2727273,3732,29.856,b
49.70705726,339.3636364,3733,29.864,n
49.72037284,339.4545455,3734,29.872,m
49.73368842,339.5454545,3735,29.88,j
49.74700399,339.6363636,3736,29.888,k
49.76031957,339.7272727,3737,29.896,l
49.77363515,339.8181818,3738,29.904,z
49.78695073,339.9090909,3739,29.912,f
49.80026631,340,3740,29.92,g
49.81358189,340.0909091,3741,29.928,v
49.82689747,340.1818182,3742,29.936,b
49.84021305,340.2727273,3743,29.944,n
49.85352863,340.3636364,3744,29.952,m
49.86684421,340.4545455,3745,29.96,a
49.88015979,340.5454545,3746,29.968,b
49.89347537,340.6363636,3747,29.976,f
49.90679095,340.7272727,3748,29.984,q
49.92010652,340.8181818,3749,29.992,w
49.9334221,340.9090909,3750,30,e
49.94673768,341,3751,30.008,r
49.96005326,341.0909091,3752,30.016,t
49.97336884,341.1818182,3753,30.024,y
49.98668442,341.2727273,3754,30.032,u
50,341.3636364,3755,30.04,i
50.01331558,341.4545455,3756,30.048,o
50.02663116,341.5454545,3757,30.056,p
50.03994674,341.6363636,3758,30.064,a
50.05326232,341.7272727,3759,30.072,s
50.0665779,341.8181818,3760,30.08,d
50.07989348,341.9090909,3761,30.088,f
50.09320905,342,3762,30.096,g
50.10652463,342.0909091,3763,30.104,h
50.11984021,342.1818182,3764,30.112,j
50.13315579,342.2727273,3765,30.12,k
50.14647137,342.3636364,3766,30.128,l
50.15978695,342.4545455,3767,30.136,z
50.17310253,342.5454545,3768,30.144,x
50.18641811,342.6363636,3769,30.152,c
50.19973369,342.7272727,3770,30.16,v
50.21304927,342.8181818,3771,30.168,b
50.22636485,342.9090909,3772,30.176,n
50.23968043,343,3773,30.184,m
50.25299601,343.0909091,3774,30.192,j
50.26631158,343.1818182,3775,30.2,k
50.27962716,343.2727273,3776,30.208,l
50.29294274,343.3636364,3777,30.216,z
50.30625832,343.4545455,3778,30.224,f
50.3195739,343.5454545,3779,30.232,g
50.33288948,343.6363636,3780,30.24,v
50.34620506,343.7272727,3781,30.248,b
50.35952064,343.8181818,3782,30.256,n
50.37283622,343.9090909,3783,30.264,m
50.3861518,344,3784,30.272,a
50.39946738,344.0909091,3785,30.28,b
50.41278296,344.1818182,3786,30.288,f
50.42609854,344.2727273,3787,30.296,q
50.43941411,344.3636364,3788,30.304,w
50.45272969,344.4545455,3789,30.312,e
50.46604527,344.5454545,3790,30.32,r
50.47936085,344.6363636,3791,30.328,t
50.49267643,344.7272727,3792,30.336,y
50.50599201,344.8181818,3793,30.344,u
50.51930759,344.9090909,3794,30.352,i
50.53262317,345,3795,30.36,o
50.54593875,345.0909091,3796,30.368,p
50.55925433,345.1818182,3797,30.376,a
50.57256991,345.2727273,3798,30.384,s
50.58588549,345.3636364,3799,30.392,d
50.59920107,345.4545455,3800,30.4,f
50.61251664,345.5454545,3801,30.408,g
50.62583222,345.6363636,3802,30.416,h
50.6391478,345.7272727,3803,30.424,j
50.65246338,345.8181818,3804,30.432,k
50.66577896,345.9090909,3805,30.44,l
50.67909454,346,3806,30.448,z
50.69241012,346.0909091,3807,30.456,x
50.7057257,346.1818182,3808,30.464,c
50.71904128,346.2727273,3809,30.472,v
50.73235686,346.3636364,3810,30.48,b
50.74567244,346.4545455,3811,30.488,n
50.75898802,346.5454545,3812,30.496,m
50.7723036,346.6363636,3813,30.504,j
50.78561917,346.7272727,3814,30.512,k
50.79893475,346.8181818,3815,30.52,l
50.81225033,346.9090909,3816,30.528,z
50.82556591,347,3817,30.536,f
50.83888149,347.0909091,3818,30.544,g
50.85219707,347.1818182,3819,30.552,v
50.86551265,347.2727273,3820,30.56,b
50.87882823,347.3636364,3821,30.568,n
50.89214381,347.4545455,3822,30.576,m
50.90545939,347.5454545,3823,30.584,a
50.91877497,347.6363636,3824,30.592,b
50.93209055,347.7272727,3825,30.6,f
50.94540613,347.8181818,3826,30.608,q
50.9587217,347.9090909,3827,30.616,w
50.97203728,348,3828,30.624,e
50.98535286,348.0909091,3829,30.632,r
50.99866844,348.1818182,3830,30.64,t
51.01198402,348.2727273,3831,30.648,y
51.0252996,348.3636364,3832,30.656,u
51.03861518,348.4545455,3833,30.664,i
51.05193076,348.5454545,3834,30.672,o
51.06524634,348.6363636,3835,30.68,p
51.07856192,348.7272727,3836,30.688,a
51.0918775,348.8181818,3837,30.696,s
51.10519308,348.9090909,3838,30.704,d
51.11850866,349,3839,30.712,f
51.13182423,349.0909091,3840,30.72,g
51.14513981,349.1818182,3841,30.728,h
51.15845539,349.2727273,3842,30.736,j
51.17177097,349.3636364,3843,30.744,k
51.18508655,349.4545455,3844,30.752,l
51.19840213,349.5454545,3845,30.76,z
51.21171771,349.6363636,3846,30.768,x
51.22503329,349.7272727,3847,30.776,c
51.23834887,349.8181818,3848,30.784,v
51.25166445,349.9090909,3849,30.792,b
51.26498003,350,3850,30.8,n
51.27829561,350.0909091,3851,30.808,m
51.29161119,350.1818182,3852,30.816,j
51.30492676,350.2727273,3853,30.824,k
51.31824234,350.3636364,3854,30.832,l
51.33155792,350.4545455,3855,30.84,z
51.3448735,350.5454545,3856,30.848,f
51.35818908,350.6363636,3857,30.856,g
51.37150466,350.7272727,3858,30.864,v
51.38482024,350.8181818,3859,30.872,b
51.39813582,350.9090909,3860,30.88,n
51.4114514,351,3861,30.888,m
51.42476698,351.0909091,3862,30.896,a
51.43808256,351.1818182,3863,30.904,b
51.45139814,351.2727273,3864,30.912,f
51.46471372,351.3636364,3865,30.92,q
51.47802929,351.4545455,3866,30.928,w
51.49134487,351.5454545,3867,30.936,e
51.50466045,351.6363636,3868,30.944,r
51.51797603,351.7272727,3869,30.952,t
51.53129161,351.8181818,3870,30.96,y
51.54460719,351.9090909,3871,30.968,u
51.55792277,352,3872,30.976,i
51.57123835,352.0909091,3873,30.984,o
51.58455393,352.1818182,3874,30.992,p
51.59786951,352.2727273,3875,31,a
51.61118509,352.3636364,3876,31.008,s
51.62450067,352.4545455,3877,31.016,d
51.63781625,352.5454545,3878,31.024,f
51.65113182,352.6363636,3879,31.032,g
51.6644474,352.7272727,3880,31.04,h
51.67776298,352.8181818,3881,31.048,j
51.69107856,352.9090909,3882,31.056,k
51.70439414,353,3883,31.064,l
51.71770972,353.0909091,3884,31.072,z
51.7310253,353.1818182,3885,31.08,x
51.74434088,353.2727273,3886,31.088,c
51.75765646,353.3636364,3887,31.096,v
51.77097204,353.4545455,3888,31.104,b
51.78428762,353.5454545,3889,31.112,n
51.7976032,353.6363636,3890,31.12,m
51.81091877,353.7272727,3891,31.128,j
51.82423435,353.8181818,3892,31.136,k
51.83754993,353.9090909,3893,31.144,l
51.85086551,354,3894,31.152,z
51.86418109,354.0909091,3895,31.16,f
51.87749667,354.1818182,3896,31.168,g
51.89081225,354.2727273,3897,31.176,v
51.90412783,354.3636364,3898,31.184,b
51.91744341,354.4545455,3899,31.192,n
51.93075899,354.5454545,3900,31.2,m
51.94407457,354.6363636,3901,31.208,a
51.95739015,354.7272727,3902,31.216,b
51.97070573,354.8181818,3903,31.224,f
51.9840213,354.9090909,3904,31.232,q
